subject,model,task,requested_seconds,effective_seconds,permutation,balanced_accuracy
t12,shrinkage_lda,imagined_word,0.5,0.5,0,0.03571428571428571
t12,shrinkage_lda,imagined_word,0.5,0.5,1,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,2,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,3,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,4,0.2857142857142857
t12,shrinkage_lda,imagined_word,0.5,0.5,5,0.07142857142857142
t12,shrinkage_lda,imagined_word,0.5,0.5,6,0.03571428571428571
t12,shrinkage_lda,imagined_word,0.5,0.5,7,0.17857142857142858
t12,shrinkage_lda,imagined_word,0.5,0.5,8,0.17857142857142858
t12,shrinkage_lda,imagined_word,0.5,0.5,9,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,10,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,11,0.17857142857142858
t12,shrinkage_lda,imagined_word,0.5,0.5,12,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,13,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,14,0.03571428571428571
t12,shrinkage_lda,imagined_word,0.5,0.5,15,0.03571428571428571
t12,shrinkage_lda,imagined_word,0.5,0.5,16,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,17,0.03571428571428571
t12,shrinkage_lda,imagined_word,0.5,0.5,18,0.25
t12,shrinkage_lda,imagined_word,0.5,0.5,19,0.21428571428571427
t12,shrinkage_lda,imagined_word,0.5,0.5,20,0.07142857142857142
t12,shrinkage_lda,imagined_word,0.5,0.5,21,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,22,0.07142857142857142
t12,shrinkage_lda,imagined_word,0.5,0.5,23,0.21428571428571427
t12,shrinkage_lda,imagined_word,0.5,0.5,24,0.07142857142857142
t12,shrinkage_lda,imagined_word,0.5,0.5,25,0.07142857142857142
t12,shrinkage_lda,imagined_word,0.5,0.5,26,0.25
t12,shrinkage_lda,imagined_word,0.5,0.5,27,0.17857142857142858
t12,shrinkage_lda,imagined_word,0.5,0.5,28,0.03571428571428571
t12,shrinkage_lda,imagined_word,0.5,0.5,29,0.17857142857142858
t12,shrinkage_lda,imagined_word,0.5,0.5,30,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,31,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,32,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,33,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,34,0.0
t12,shrinkage_lda,imagined_word,0.5,0.5,35,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,36,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,37,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,38,0.25
t12,shrinkage_lda,imagined_word,0.5,0.5,39,0.21428571428571427
t12,shrinkage_lda,imagined_word,0.5,0.5,40,0.17857142857142858
t12,shrinkage_lda,imagined_word,0.5,0.5,41,0.07142857142857142
t12,shrinkage_lda,imagined_word,0.5,0.5,42,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,43,0.07142857142857142
t12,shrinkage_lda,imagined_word,0.5,0.5,44,0.03571428571428571
t12,shrinkage_lda,imagined_word,0.5,0.5,45,0.10714285714285714
t12,shrinkage_lda,imagined_word,0.5,0.5,46,0.14285714285714285
t12,shrinkage_lda,imagined_word,0.5,0.5,47,0.17857142857142858
t12,shrinkage_lda,imagined_word,0.5,0.5,48,0.17857142857142858
t12,shrinkage_lda,attempted_word,0.5,0.5,0,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,1,0.07142857142857142
t12,shrinkage_lda,attempted_word,0.5,0.5,2,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,3,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,4,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,5,0.25
t12,shrinkage_lda,attempted_word,0.5,0.5,6,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,7,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,8,0.0
t12,shrinkage_lda,attempted_word,0.5,0.5,9,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,10,0.07142857142857142
t12,shrinkage_lda,attempted_word,0.5,0.5,11,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,12,0.25
t12,shrinkage_lda,attempted_word,0.5,0.5,13,0.17857142857142858
t12,shrinkage_lda,attempted_word,0.5,0.5,14,0.35714285714285715
t12,shrinkage_lda,attempted_word,0.5,0.5,15,0.03571428571428571
t12,shrinkage_lda,attempted_word,0.5,0.5,16,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,17,0.07142857142857142
t12,shrinkage_lda,attempted_word,0.5,0.5,18,0.07142857142857142
t12,shrinkage_lda,attempted_word,0.5,0.5,19,0.07142857142857142
t12,shrinkage_lda,attempted_word,0.5,0.5,20,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,21,0.17857142857142858
t12,shrinkage_lda,attempted_word,0.5,0.5,22,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,23,0.25
t12,shrinkage_lda,attempted_word,0.5,0.5,24,0.07142857142857142
t12,shrinkage_lda,attempted_word,0.5,0.5,25,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,26,0.17857142857142858
t12,shrinkage_lda,attempted_word,0.5,0.5,27,0.25
t12,shrinkage_lda,attempted_word,0.5,0.5,28,0.17857142857142858
t12,shrinkage_lda,attempted_word,0.5,0.5,29,0.17857142857142858
t12,shrinkage_lda,attempted_word,0.5,0.5,30,0.21428571428571427
t12,shrinkage_lda,attempted_word,0.5,0.5,31,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,32,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,33,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,34,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,35,0.07142857142857142
t12,shrinkage_lda,attempted_word,0.5,0.5,36,0.17857142857142858
t12,shrinkage_lda,attempted_word,0.5,0.5,37,0.21428571428571427
t12,shrinkage_lda,attempted_word,0.5,0.5,38,0.17857142857142858
t12,shrinkage_lda,attempted_word,0.5,0.5,39,0.07142857142857142
t12,shrinkage_lda,attempted_word,0.5,0.5,40,0.2857142857142857
t12,shrinkage_lda,attempted_word,0.5,0.5,41,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,42,0.10714285714285714
t12,shrinkage_lda,attempted_word,0.5,0.5,43,0.14285714285714285
t12,shrinkage_lda,attempted_word,0.5,0.5,44,0.21428571428571427
t12,shrinkage_lda,attempted_word,0.5,0.5,45,0.21428571428571427
t12,shrinkage_lda,attempted_word,0.5,0.5,46,0.03571428571428571
t12,shrinkage_lda,attempted_word,0.5,0.5,47,0.21428571428571427
t12,shrinkage_lda,attempted_word,0.5,0.5,48,0.21428571428571427
t12,shrinkage_lda,listening_word,0.5,0.5,0,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,1,0.21428571428571427
t12,shrinkage_lda,listening_word,0.5,0.5,2,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,3,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,4,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,5,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,6,0.25
t12,shrinkage_lda,listening_word,0.5,0.5,7,0.2857142857142857
t12,shrinkage_lda,listening_word,0.5,0.5,8,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,9,0.25
t12,shrinkage_lda,listening_word,0.5,0.5,10,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,11,0.07142857142857142
t12,shrinkage_lda,listening_word,0.5,0.5,12,0.07142857142857142
t12,shrinkage_lda,listening_word,0.5,0.5,13,0.03571428571428571
t12,shrinkage_lda,listening_word,0.5,0.5,14,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,15,0.21428571428571427
t12,shrinkage_lda,listening_word,0.5,0.5,16,0.07142857142857142
t12,shrinkage_lda,listening_word,0.5,0.5,17,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,18,0.32142857142857145
t12,shrinkage_lda,listening_word,0.5,0.5,19,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,20,0.21428571428571427
t12,shrinkage_lda,listening_word,0.5,0.5,21,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,22,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,23,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,24,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,25,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,26,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,27,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,28,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,29,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,30,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,31,0.07142857142857142
t12,shrinkage_lda,listening_word,0.5,0.5,32,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,33,0.03571428571428571
t12,shrinkage_lda,listening_word,0.5,0.5,34,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,35,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,36,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,37,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,38,0.07142857142857142
t12,shrinkage_lda,listening_word,0.5,0.5,39,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,40,0.03571428571428571
t12,shrinkage_lda,listening_word,0.5,0.5,41,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,42,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,43,0.14285714285714285
t12,shrinkage_lda,listening_word,0.5,0.5,44,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,45,0.17857142857142858
t12,shrinkage_lda,listening_word,0.5,0.5,46,0.07142857142857142
t12,shrinkage_lda,listening_word,0.5,0.5,47,0.10714285714285714
t12,shrinkage_lda,listening_word,0.5,0.5,48,0.14285714285714285
t12,shrinkage_lda,behavior,0.5,0.5,0,0.23214285714285715
t12,shrinkage_lda,behavior,0.5,0.5,1,0.3392857142857143
t12,shrinkage_lda,behavior,0.5,0.5,2,0.20535714285714285
t12,shrinkage_lda,behavior,0.5,0.5,3,0.16964285714285715
t12,shrinkage_lda,behavior,0.5,0.5,4,0.25892857142857145
t12,shrinkage_lda,behavior,0.5,0.5,5,0.24999999999999997
t12,shrinkage_lda,behavior,0.5,0.5,6,0.23214285714285715
t12,shrinkage_lda,behavior,0.5,0.5,7,0.24999999999999997
t12,shrinkage_lda,behavior,0.5,0.5,8,0.3035714285714286
t12,shrinkage_lda,behavior,0.5,0.5,9,0.20535714285714288
t12,shrinkage_lda,behavior,0.5,0.5,10,0.32142857142857145
t12,shrinkage_lda,behavior,0.5,0.5,11,0.375
t12,shrinkage_lda,behavior,0.5,0.5,12,0.17857142857142858
t12,shrinkage_lda,behavior,0.5,0.5,13,0.25
t12,shrinkage_lda,behavior,0.5,0.5,14,0.3392857142857143
t12,shrinkage_lda,behavior,0.5,0.5,15,0.16964285714285715
t12,shrinkage_lda,behavior,0.5,0.5,16,0.20535714285714288
t12,shrinkage_lda,behavior,0.5,0.5,17,0.23214285714285715
t12,shrinkage_lda,behavior,0.5,0.5,18,0.25
t12,shrinkage_lda,behavior,0.5,0.5,19,0.2857142857142857
t12,shrinkage_lda,behavior,0.5,0.5,20,0.29464285714285715
t12,shrinkage_lda,behavior,0.5,0.5,21,0.19642857142857142
t12,shrinkage_lda,behavior,0.5,0.5,22,0.2767857142857143
t12,shrinkage_lda,behavior,0.5,0.5,23,0.19642857142857142
t12,shrinkage_lda,behavior,0.5,0.5,24,0.23214285714285715
t12,shrinkage_lda,behavior,0.5,0.5,25,0.2857142857142857
t12,shrinkage_lda,behavior,0.5,0.5,26,0.26785714285714285
t12,shrinkage_lda,behavior,0.5,0.5,27,0.20535714285714285
t12,shrinkage_lda,behavior,0.5,0.5,28,0.19642857142857142
t12,shrinkage_lda,behavior,0.5,0.5,29,0.24107142857142855
t12,shrinkage_lda,behavior,0.5,0.5,30,0.3482142857142857
t12,shrinkage_lda,behavior,0.5,0.5,31,0.2589285714285714
t12,shrinkage_lda,behavior,0.5,0.5,32,0.20535714285714285
t12,shrinkage_lda,behavior,0.5,0.5,33,0.3214285714285714
t12,shrinkage_lda,behavior,0.5,0.5,34,0.26785714285714285
t12,shrinkage_lda,behavior,0.5,0.5,35,0.20535714285714285
t12,shrinkage_lda,behavior,0.5,0.5,36,0.26785714285714285
t12,shrinkage_lda,behavior,0.5,0.5,37,0.2232142857142857
t12,shrinkage_lda,behavior,0.5,0.5,38,0.25892857142857145
t12,shrinkage_lda,behavior,0.5,0.5,39,0.2857142857142857
t12,shrinkage_lda,behavior,0.5,0.5,40,0.24107142857142855
t12,shrinkage_lda,behavior,0.5,0.5,41,0.3392857142857143
t12,shrinkage_lda,behavior,0.5,0.5,42,0.29464285714285715
t12,shrinkage_lda,behavior,0.5,0.5,43,0.2589285714285714
t12,shrinkage_lda,behavior,0.5,0.5,44,0.24107142857142858
t12,shrinkage_lda,behavior,0.5,0.5,45,0.24999999999999997
t12,shrinkage_lda,behavior,0.5,0.5,46,0.22321428571428573
t12,shrinkage_lda,behavior,0.5,0.5,47,0.2857142857142857
t12,shrinkage_lda,behavior,0.5,0.5,48,0.25
t12,diagonal_lda,imagined_word,0.5,0.5,0,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,1,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,2,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,3,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,4,0.25
t12,diagonal_lda,imagined_word,0.5,0.5,5,0.07142857142857142
t12,diagonal_lda,imagined_word,0.5,0.5,6,0.0
t12,diagonal_lda,imagined_word,0.5,0.5,7,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,8,0.17857142857142858
t12,diagonal_lda,imagined_word,0.5,0.5,9,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,10,0.07142857142857142
t12,diagonal_lda,imagined_word,0.5,0.5,11,0.17857142857142858
t12,diagonal_lda,imagined_word,0.5,0.5,12,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,13,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,14,0.03571428571428571
t12,diagonal_lda,imagined_word,0.5,0.5,15,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,16,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,17,0.07142857142857142
t12,diagonal_lda,imagined_word,0.5,0.5,18,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,19,0.25
t12,diagonal_lda,imagined_word,0.5,0.5,20,0.07142857142857142
t12,diagonal_lda,imagined_word,0.5,0.5,21,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,22,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,23,0.21428571428571427
t12,diagonal_lda,imagined_word,0.5,0.5,24,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,25,0.07142857142857142
t12,diagonal_lda,imagined_word,0.5,0.5,26,0.25
t12,diagonal_lda,imagined_word,0.5,0.5,27,0.21428571428571427
t12,diagonal_lda,imagined_word,0.5,0.5,28,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,29,0.25
t12,diagonal_lda,imagined_word,0.5,0.5,30,0.17857142857142858
t12,diagonal_lda,imagined_word,0.5,0.5,31,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,32,0.14285714285714285
t12,diagonal_lda,imagined_word,0.5,0.5,33,0.21428571428571427
t12,diagonal_lda,imagined_word,0.5,0.5,34,0.07142857142857142
t12,diagonal_lda,imagined_word,0.5,0.5,35,0.17857142857142858
t12,diagonal_lda,imagined_word,0.5,0.5,36,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,37,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,38,0.2857142857142857
t12,diagonal_lda,imagined_word,0.5,0.5,39,0.21428571428571427
t12,diagonal_lda,imagined_word,0.5,0.5,40,0.21428571428571427
t12,diagonal_lda,imagined_word,0.5,0.5,41,0.07142857142857142
t12,diagonal_lda,imagined_word,0.5,0.5,42,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,43,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,44,0.03571428571428571
t12,diagonal_lda,imagined_word,0.5,0.5,45,0.10714285714285714
t12,diagonal_lda,imagined_word,0.5,0.5,46,0.21428571428571427
t12,diagonal_lda,imagined_word,0.5,0.5,47,0.21428571428571427
t12,diagonal_lda,imagined_word,0.5,0.5,48,0.14285714285714285
t12,diagonal_lda,attempted_word,0.5,0.5,0,0.17857142857142858
t12,diagonal_lda,attempted_word,0.5,0.5,1,0.07142857142857142
t12,diagonal_lda,attempted_word,0.5,0.5,2,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,3,0.14285714285714285
t12,diagonal_lda,attempted_word,0.5,0.5,4,0.17857142857142858
t12,diagonal_lda,attempted_word,0.5,0.5,5,0.25
t12,diagonal_lda,attempted_word,0.5,0.5,6,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,7,0.14285714285714285
t12,diagonal_lda,attempted_word,0.5,0.5,8,0.0
t12,diagonal_lda,attempted_word,0.5,0.5,9,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,10,0.07142857142857142
t12,diagonal_lda,attempted_word,0.5,0.5,11,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,12,0.21428571428571427
t12,diagonal_lda,attempted_word,0.5,0.5,13,0.21428571428571427
t12,diagonal_lda,attempted_word,0.5,0.5,14,0.2857142857142857
t12,diagonal_lda,attempted_word,0.5,0.5,15,0.07142857142857142
t12,diagonal_lda,attempted_word,0.5,0.5,16,0.14285714285714285
t12,diagonal_lda,attempted_word,0.5,0.5,17,0.03571428571428571
t12,diagonal_lda,attempted_word,0.5,0.5,18,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,19,0.03571428571428571
t12,diagonal_lda,attempted_word,0.5,0.5,20,0.14285714285714285
t12,diagonal_lda,attempted_word,0.5,0.5,21,0.21428571428571427
t12,diagonal_lda,attempted_word,0.5,0.5,22,0.17857142857142858
t12,diagonal_lda,attempted_word,0.5,0.5,23,0.25
t12,diagonal_lda,attempted_word,0.5,0.5,24,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,25,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,26,0.21428571428571427
t12,diagonal_lda,attempted_word,0.5,0.5,27,0.25
t12,diagonal_lda,attempted_word,0.5,0.5,28,0.21428571428571427
t12,diagonal_lda,attempted_word,0.5,0.5,29,0.21428571428571427
t12,diagonal_lda,attempted_word,0.5,0.5,30,0.21428571428571427
t12,diagonal_lda,attempted_word,0.5,0.5,31,0.21428571428571427
t12,diagonal_lda,attempted_word,0.5,0.5,32,0.14285714285714285
t12,diagonal_lda,attempted_word,0.5,0.5,33,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,34,0.17857142857142858
t12,diagonal_lda,attempted_word,0.5,0.5,35,0.07142857142857142
t12,diagonal_lda,attempted_word,0.5,0.5,36,0.2857142857142857
t12,diagonal_lda,attempted_word,0.5,0.5,37,0.17857142857142858
t12,diagonal_lda,attempted_word,0.5,0.5,38,0.25
t12,diagonal_lda,attempted_word,0.5,0.5,39,0.07142857142857142
t12,diagonal_lda,attempted_word,0.5,0.5,40,0.25
t12,diagonal_lda,attempted_word,0.5,0.5,41,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,42,0.03571428571428571
t12,diagonal_lda,attempted_word,0.5,0.5,43,0.10714285714285714
t12,diagonal_lda,attempted_word,0.5,0.5,44,0.2857142857142857
t12,diagonal_lda,attempted_word,0.5,0.5,45,0.25
t12,diagonal_lda,attempted_word,0.5,0.5,46,0.0
t12,diagonal_lda,attempted_word,0.5,0.5,47,0.25
t12,diagonal_lda,attempted_word,0.5,0.5,48,0.21428571428571427
t12,diagonal_lda,listening_word,0.5,0.5,0,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,1,0.21428571428571427
t12,diagonal_lda,listening_word,0.5,0.5,2,0.17857142857142858
t12,diagonal_lda,listening_word,0.5,0.5,3,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,4,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,5,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,6,0.25
t12,diagonal_lda,listening_word,0.5,0.5,7,0.2857142857142857
t12,diagonal_lda,listening_word,0.5,0.5,8,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,9,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,10,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,11,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,12,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,13,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,14,0.21428571428571427
t12,diagonal_lda,listening_word,0.5,0.5,15,0.21428571428571427
t12,diagonal_lda,listening_word,0.5,0.5,16,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,17,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,18,0.2857142857142857
t12,diagonal_lda,listening_word,0.5,0.5,19,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,20,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,21,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,22,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,23,0.17857142857142858
t12,diagonal_lda,listening_word,0.5,0.5,24,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,25,0.17857142857142858
t12,diagonal_lda,listening_word,0.5,0.5,26,0.21428571428571427
t12,diagonal_lda,listening_word,0.5,0.5,27,0.17857142857142858
t12,diagonal_lda,listening_word,0.5,0.5,28,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,29,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,30,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,31,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,32,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,33,0.03571428571428571
t12,diagonal_lda,listening_word,0.5,0.5,34,0.21428571428571427
t12,diagonal_lda,listening_word,0.5,0.5,35,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,36,0.25
t12,diagonal_lda,listening_word,0.5,0.5,37,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,38,0.03571428571428571
t12,diagonal_lda,listening_word,0.5,0.5,39,0.14285714285714285
t12,diagonal_lda,listening_word,0.5,0.5,40,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,41,0.21428571428571427
t12,diagonal_lda,listening_word,0.5,0.5,42,0.21428571428571427
t12,diagonal_lda,listening_word,0.5,0.5,43,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,44,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,45,0.17857142857142858
t12,diagonal_lda,listening_word,0.5,0.5,46,0.07142857142857142
t12,diagonal_lda,listening_word,0.5,0.5,47,0.10714285714285714
t12,diagonal_lda,listening_word,0.5,0.5,48,0.10714285714285714
t12,diagonal_lda,behavior,0.5,0.5,0,0.3482142857142857
t12,diagonal_lda,behavior,0.5,0.5,1,0.5446428571428571
t12,diagonal_lda,behavior,0.5,0.5,2,0.23214285714285715
t12,diagonal_lda,behavior,0.5,0.5,3,0.04464285714285714
t12,diagonal_lda,behavior,0.5,0.5,4,0.20535714285714285
t12,diagonal_lda,behavior,0.5,0.5,5,0.11607142857142856
t12,diagonal_lda,behavior,0.5,0.5,6,0.15178571428571427
t12,diagonal_lda,behavior,0.5,0.5,7,0.2232142857142857
t12,diagonal_lda,behavior,0.5,0.5,8,0.3839285714285714
t12,diagonal_lda,behavior,0.5,0.5,9,0.35714285714285715
t12,diagonal_lda,behavior,0.5,0.5,10,0.375
t12,diagonal_lda,behavior,0.5,0.5,11,0.5178571428571428
t12,diagonal_lda,behavior,0.5,0.5,12,0.15178571428571427
t12,diagonal_lda,behavior,0.5,0.5,13,0.3125
t12,diagonal_lda,behavior,0.5,0.5,14,0.14285714285714285
t12,diagonal_lda,behavior,0.5,0.5,15,0.10714285714285714
t12,diagonal_lda,behavior,0.5,0.5,16,0.13392857142857142
t12,diagonal_lda,behavior,0.5,0.5,17,0.15178571428571427
t12,diagonal_lda,behavior,0.5,0.5,18,0.23214285714285712
t12,diagonal_lda,behavior,0.5,0.5,19,0.41964285714285715
t12,diagonal_lda,behavior,0.5,0.5,20,0.33035714285714285
t12,diagonal_lda,behavior,0.5,0.5,21,0.13392857142857142
t12,diagonal_lda,behavior,0.5,0.5,22,0.1875
t12,diagonal_lda,behavior,0.5,0.5,23,0.03571428571428571
t12,diagonal_lda,behavior,0.5,0.5,24,0.24107142857142858
t12,diagonal_lda,behavior,0.5,0.5,25,0.4107142857142857
t12,diagonal_lda,behavior,0.5,0.5,26,0.5178571428571428
t12,diagonal_lda,behavior,0.5,0.5,27,0.13392857142857142
t12,diagonal_lda,behavior,0.5,0.5,28,0.20535714285714285
t12,diagonal_lda,behavior,0.5,0.5,29,0.23214285714285715
t12,diagonal_lda,behavior,0.5,0.5,30,0.4196428571428571
t12,diagonal_lda,behavior,0.5,0.5,31,0.41964285714285715
t12,diagonal_lda,behavior,0.5,0.5,32,0.20535714285714285
t12,diagonal_lda,behavior,0.5,0.5,33,0.4375
t12,diagonal_lda,behavior,0.5,0.5,34,0.3035714285714286
t12,diagonal_lda,behavior,0.5,0.5,35,0.24107142857142855
t12,diagonal_lda,behavior,0.5,0.5,36,0.32142857142857145
t12,diagonal_lda,behavior,0.5,0.5,37,0.2232142857142857
t12,diagonal_lda,behavior,0.5,0.5,38,0.1607142857142857
t12,diagonal_lda,behavior,0.5,0.5,39,0.3303571428571429
t12,diagonal_lda,behavior,0.5,0.5,40,0.27678571428571425
t12,diagonal_lda,behavior,0.5,0.5,41,0.3660714285714286
t12,diagonal_lda,behavior,0.5,0.5,42,0.09821428571428571
t12,diagonal_lda,behavior,0.5,0.5,43,0.3392857142857143
t12,diagonal_lda,behavior,0.5,0.5,44,0.3214285714285714
t12,diagonal_lda,behavior,0.5,0.5,45,0.1875
t12,diagonal_lda,behavior,0.5,0.5,46,0.3214285714285714
t12,diagonal_lda,behavior,0.5,0.5,47,0.2767857142857143
t12,diagonal_lda,behavior,0.5,0.5,48,0.2857142857142857
t15,shrinkage_lda,imagined_word,0.5,0.5,0,0.18571428571428572
t15,shrinkage_lda,imagined_word,0.5,0.5,1,0.12857142857142856
t15,shrinkage_lda,imagined_word,0.5,0.5,2,0.11428571428571428
